ID;Active (0/1);Name *;Categories (x,y,z...);Price tax excluded or Price tax included;Tax rules ID;Wholesale price;On sale (0/1);Discount amount;Discount percent;Discount from (yyyy-mm-dd);Discount to (yyyy-mm-dd);Reference #;Supplier reference #;Supplier;Manufacturer;EAN13;UPC;Ecotax;Weight;Quantity;Short description;Description;Tags (x,y,z...);Meta title;Meta keywords;Meta description;URL rewritten;Text when in stock;Text when backorder allowed;Available for order (0 = No, 1 = Yes);Product creation date;Show price (0 = No, 1 = Yes);Image URLs (x,y,z...);Delete existing images (0 = No, 1 = Yes);Feature(Name:Value:Position);Available online only (0 = No, 1 = Yes);Condition;ID / Name of shop
2376;0;"Bodyconkleid in Schwarz und Gold";28,30,52,1,33,32,7,53,54,66;0.840336;8;27.500000;0;;;;;;"VIP-5021_black and gold";VIP;"VIP Dress";;;0.000000;0.4;15;"<ul>
	<li>&nbsp;</li>
</ul>
";"<p>Apart und ladylike kleidet sich die Trägerin im eleganten Bandagekleid in Schwarz und Gold.</p>

<p>&nbsp;</p>

<p>Die breiten Träger lenken den Blick auf ein wundervolles Dekolleté, das durch die gekreuzten Bänder des Bustiers unterstrichen wird. Ab der Taille geht das Kleid in die klassische Streifenoptik des Bandagestils über. Ein zauberhaftes Bodyconkleid, das nicht nur mit der besonderen Farbgebung die Blicke auf die Trägerin lenkt.</p>

<p>&nbsp;</p>

<ul>
	<li>Schwarz-goldenes Bandagekleid</li>
	<li>Markanter Style durch variierte Streifenoptik</li>
	<li>Edler Look durch schimmerndes Farbenspiel</li>
	<li>Material: 90% Rayon, 9% Nylon, 1% Elastan</li>
</ul>

<p>&nbsp;</p>

<p>Ein außergewöhnliches Bandagekleid für die selbstbewusste Dame.</p>

<p>&nbsp;</p>

<p>&nbsp;</p>
";;"Bodycon Kleid  - Schwarz - VIPDress.de";"schwarzes bodycon kleid, goldenes bodycon kleid, günstiges bodycon kleid";"Mit unserem Bodycon Kleid in Schwarz werden Sie zum Modestar. Mit diesem Kleid sind Sie perfekt angezogen. Ganz ♥ladylike♥ mit vipdress.de, Ihrem Modeshop.
";bodyconkleid-in-schwarz-und-gold;;;1;"2015-06-03 11:31:22";1;;1;1;0;new;
2377;0;"Bandagekleid in Grün mit irisierenden Effekten";28,30,52,1,33,32,7,53,59;0.840336;8;27.500000;0;;;;;;VIP-5021_green;VIP;"VIP Dress";;;0.000000;0.4;11;"<ul>
	<li>&nbsp;</li>
</ul>
";"<p>Auffällige Farben und körpernahe Formen sind die markanten Akzente, die dieses Bodyconkleid im Bandagestil setzt.</p>

<p>&nbsp;</p>

<p>Die spezielle Webung der Bandagen sorgt für schillernde Farbeffekte, die durch den Lichteinfall auf dem grünen Bandagekleid entstehen. Am Bustier gehen breite Träger und gekreuzte Stoffbänder eine perfekte Liaison ein und umhüllen die Trägerin mit hohem Tragekomfort zu stilvollen Festlichkeiten.</p>

<p>&nbsp;</p>

<ul>
	<li>Grünes Bodyconkleid mit trendigen Bandagenstreifen</li>
	<li>Breite Träger am Bustier</li>
	<li>Schimmerndes Material durch Spezialwebung</li>
	<li>Material: 90% Rayon, 9% Nylon, 1% Elastan</li>
</ul>

<p>&nbsp;</p>

<p>Ein grüner Partytraum für die trendige Lady.</p>

<p>&nbsp;</p>

<p>&nbsp;</p>

<p>&nbsp;</p>
";;"Bandagekleider in Grün | Günstig online kaufen";"grünes bandagekleid, bandagekleid günstig bestellen, vipdress.de";"Auffällige Farben, körpernahe Formen und markante Akzente! Werden Sie zum Blickfang mit einem Bandagekleid in Grün von VIP Dress, Ihrem Modeshop für Kleider.
";bandagekleid-in-grun-mit-irisierenden-effekten;;;1;"2015-06-03 11:34:32";1;;1;1;0;new;
2378;0;"Schwarzes Bodyconkleid mit dezentem Schimmer";28,30,52,1,33,32,7,53,54;0.840336;8;27.500000;0;;;;;;VIP-5021_black;VIP;"VIP Dress";;;0.000000;0.4;16;"<ul>
	<li>&nbsp;</li>
</ul>
";"<p>Die gedeckte Farbe mit apart irisierenden Effekten macht das schwarze Bandagekleid zu einem stylischen Blickfang bei jedem festlichen Anlass.</p>

<p>&nbsp;</p>

<p>Die klare Form mit breiten Bandagen und kreuzenden Elementen im Dekolleté sorgt für eine elegante Note, die durch die schimmernden Effekte des hochwertigen Materials aufgelockert wird. Dabei sorgt das Material durch Elastan-Anteil für eine optimale Passform mit hohem Tragekomfort.</p>

<p>&nbsp;</p>

<ul>
	<li>Bandagekleid in schimmerndem Schwarz</li>
	<li>Markante Träger am Bustier mit gekreuzter Optik</li>
	<li>Körpernaher Schnitt mit hohem Tragekomfort</li>
	<li>Material: 90% Rayon, 9% Nylon, 1% Elastan</li>
</ul>

<p>&nbsp;</p>

<p>Die aufregende Variante des ""kleinen Schwarzen"".</p>

<p>&nbsp;</p>

<p>&nbsp;</p>

<p>&nbsp;</p>
";;"VIP Dress  -  Abendkleider | Fashion & Trends für Damen";"kleine schwarze, schwarzes bodycon kleid, bodycon kleid günstig kaufen";"Die aufregende Variante des ""kleinen Schwarzen"" mit tollen Effekten im Online Shop von VIP Dress kaufen! Top Auswahl ✓ Günstige Preise ✓ Super Qualität ✓
";schwarzes-bodyconkleid-mit-dezentem-schimmer;;;1;"2015-06-03 11:37:20";1;;1;1;0;new;
2379;0;"Bodyconkleid in aufregendem Rot";28,30,52,1,33,32,7,53,60;0.840336;8;27.500000;0;;;;;;VIP-5021_red;VIP;"VIP Dress";;;0.000000;0.4;16;"<ul>
	<li>&nbsp;</li>
</ul>
";"<p>Zu einer echten Fashionista wird die Trägerin mit dem stylischen Bodyconkleid in schillerndem Rot.</p>

<p>&nbsp;</p>

<p>Die Bandagen wurden bei diesem Modell durch spezielle Webtechniken mit einem dezenten Schimmer versehen, der in den breiten, am Bustier gekreuzt verlaufenden Bandagen eindrucksvoll zur Geltung kommt. Die breiten Träger geben dem körpernahen Kleid eine dezent strenge Nuance, mit welcher die modebewusste Dame ihre Ausstrahlung unterstreicht.</p>

<p>&nbsp;</p>

<ul>
	<li>Bodyconkleid in Rot</li>
	<li>Breite Träger</li>
	<li>Gekreuzte Optik am Bustier</li>
	<li>Breite Bandagen am kurzen Rock</li>
	<li>Material: 90% Rayon, 9% Nylon, 1% Elastan</li>
</ul>

<p>&nbsp;</p>

<p>Das stylische Bodyconkleid in Rot macht die Trägerin zur Partyprinzessin.</p>

<p>&nbsp;</p>

<p>&nbsp;</p>
";;"Bodycon Kleid | online kaufen bei vipdress.de";"rotes bodycon kleid, bodycon kleid online bestellen, vip dress";"Werden Sie zur echten ✯Fashionista✯ mit einem Bodyconkleid in schillerndem Rot. Jetzt online stöbern und trendige Bodyconkleider finden ► VIP Dress!
";bodyconkleid-in-aufregendem-rot;;;1;"2015-06-03 11:45:50";1;;1;1;0;new;
2380;1;"Vintage Petticoat in Weiß ideal zum Rockabilly oder Cocktailkleid";28,52,1,51,53,58,28,31,29,7;15.042017;8;6.000000;0;;;;;;VIP-5001_white;VIP;"VIP Dress";;;0.000000;0.4;13;"<ul>
	<li>&nbsp;</li>
</ul>
";"<p>Zauberhaftes Flair verleiht der Vintage Petticoat in Weiß jedem Festkleid mit weit ausgestelltem Rock.</p>

<p>&nbsp;</p>

<p>Zum festlichen Rock'n Roll Abend, als Unterrock zum Hochzeitskleid oder als Ergänzung zum eleganten Abendkleid macht der Petticoat gleichermaßen eine gute Figur. Er sorgt für weich schwingendes Volumen bei jeder Bewegung und gibt der Silhouette der Trägerin eine anmutige Form. Eine weiche Taftschicht sorgt für hohen Tragekomfort.</p>

<p>&nbsp;</p>

<ul>
	<li>Knielanger Petticoat in Weiß</li>
	<li>Elastischer Bund für optimale Passform</li>
	<li>Zwei Lagen abgestufter Organza, zzgl. Taftunterrock</li>
	<li>Länge: 65 cm</li>
	<li>Material: 100% Polyester</li>
</ul>

<p>&nbsp;</p>

<p>Der zauberhafte Petticoat gibt jedem Festkleid den perfekten Schliff.</p>

<p>&nbsp;</p>

<p>&nbsp;</p>
";;"Petticoats | Große Petticoat-Auswahl bei vipdress.de";"vintage petticoat, weißer petticoat, petticoat online kaufen";"Einfach und schnell schöne Petticoats im Modeshop von vipdress.de bestellen. Super Qualität zu günstigen Preisen. Jetzt Riesenauswahl genießen und shoppen!
";vintage-petticoat-in-weiss-ideal-zum-rockabilly-oder-cocktailkleid;;;1;"2015-06-03 12:07:00";1;https://www.vipdress.de/13098/vintage-petticoat-in-weiss-ideal-zum-rockabilly-oder-cocktailkleid.jpg;1;1;0;new;
2381;1;"Abendkleid in Schwarz mit breitem Paillettenband";29,51,30,52,1,54,7,53;100.756303;8;18.500000;0;0.000000;0.500000;"0000-00-00 00:00:00";"0000-00-00 00:00:00";;VIP-5002_black;VIP;"VIP Dress";;;0.000000;0.4;8;"<ul>
	<li>&nbsp;</li>
</ul>
";"<p>Aus modernem Chiffon gefertigt schmiegt sich das schwarze Abendkleid mit breiten Trägern und dezent gerafftem Bustier elegant an den Körper der Trägerin.</p>

<p>&nbsp;</p>

<p>Die optimierte Schnittform rückt die weiblichen Formen der Trägerin in das richtige Licht. Unter der Brust fördert ein auffälliges, breites Taillenband aus schimmernden Pailletten die edle Ausstrahlung des Kleides, dessen Rock in legeren Chiffonbahnen bis zu den Knöcheln hinabfällt.</p>

<p>&nbsp;</p>

<ul>
	<li>Chiffon-Abendkleid in edlem Schwarz</li>
	<li>Breite Träger</li>
	<li>Auffälliges Taillenband mit Pailletten</li>
	<li>Material: 100% Polyester</li>
</ul>

<p>&nbsp;</p>

<p>Ein geschmackvolles Abendkleid für Tanzabende und festliche Anlässe.</p>

<p>&nbsp;</p>

<p>&nbsp;</p>

<p>&nbsp;</p>

<p>&nbsp;</p>

<p>&nbsp;</p>

<p>&nbsp;</p>
";;"Abendkleid Schwarz mit Pailletten | VIP Dress";"abendkleid mit paillettenband, schwarzes abendkleid, abendkleid günstig bestellen";"Abendkleider in Schwarz mit effektvollen Pailletten-Applikationen bei ☆ VIP Dress ☆ Jetzt von der Riesenauswahl profitieren und das Traumkleid finden!
";abendkleid-in-schwarz-mit-breitem-paillettenband;;;1;"2015-06-03 12:17:49";1;"https://www.vipdress.de/12001/abendkleid-in-schwarz-mit-breitem-paillettenband.jpg, https://www.vipdress.de/12002/abendkleid-in-schwarz-mit-breitem-paillettenband.jpg, https://www.vipdress.de/12003/abendkleid-in-schwarz-mit-breitem-paillettenband.jpg";1;1;0;new;
2382;1;"Chiffon-Abendkleid in Blau mit Paillettenband";51,30,574,1,56,7,53,749;100.756303;8;18.500000;0;0.000000;0.500000;"0000-00-00 00:00:00";"0000-00-00 00:00:00";;VIP-5002_blue;VIP;"VIP Dress";;;0.000000;0.4;9;"<ul>
	<li>&nbsp;</li>
</ul>
";"<p>Breite Träger am zart gerafften Bustier und ein auffälliges Paillettenband um die Taille machen das Abendkleid aus blauem Chiffon zum stylischen Outfit bei festlichen Anlässen.</p>

<p>&nbsp;</p>

<p>Der Rock wurde aus zarten Chiffonbahnen kreiert, die sich sanft um die Trägerin schmiegen und bei jedem Tanzschritt edel die Beine umschmeicheln. Geschaffen für eine echte Lady.</p>

<p>&nbsp;</p>

<ul>
	<li>Blaues Abendkleid aus Chiffon</li>
	<li>Gerafftes Bustier mit breiten Trägern</li>
	<li>Breites Paillettenband an der Taille</li>
	<li>Material: 100% Polyester</li>
</ul>

<p>&nbsp;</p>

<p>Eine edle Abendrobe für zauberhafte Festnächte.</p>

<p>&nbsp;</p>

<p>&nbsp;</p>

<p>&nbsp;</p>
";;"Bodycon Kleid - Schwarz - VIPDress.de";"blaues abendkleid, abendkleid mit pailletten, vipidress.de";"Kaufen Sie die neuesten Paillettenkleider in Blau und weiteren Farben & Designs im Modeshop von vipdress.de. Edle Abendmode ✓ Super Preise ✓ Top aktuell ✓
";chiffon-abendkleid-in-blau-mit-paillettenband;;;1;"2015-06-03 12:22:32";1;"https://www.vipdress.de/12004/chiffon-abendkleid-in-blau-mit-paillettenband.jpg, https://www.vipdress.de/12005/chiffon-abendkleid-in-blau-mit-paillettenband.jpg, https://www.vipdress.de/12006/chiffon-abendkleid-in-blau-mit-paillettenband.jpg";1;1;0;new;
2383;1;"Abendkleid aus Chiffon in Grün mit Paillettenzierde";51,30,574,1,59,7,53,749,67;100.756303;8;18.500000;0;0.000000;0.500000;"0000-00-00 00:00:00";"0000-00-00 00:00:00";;VIP-5002_green;VIP;"VIP Dress";;;0.000000;0.4;10;"<ul>
	<li>&nbsp;</li>
</ul>
";"<p>Der grüne Chiffon lässt das Abendkleid auf jedem Fest frisch und elegant erstrahlen.</p>

<p>&nbsp;</p>

<p>Breite Träger sorgen an den Schultern für perfekten Sitz des gerafften Bustiers, das unter der Brust mit einem breiten Band aus Pailletten vom zart fallenden Chiffonrock differenziert. Zum Abiball oder zur rauschenden Festnacht ist die Trägerin mit dem zauberhaften Abendkleid in Grün stets optimal gekleidet.</p>

<p>&nbsp;</p>

<ul>
	<li>Chiffon-Abendkleid in Grün</li>
	<li>Gerafftes Bustier</li>
	<li>Paillettenband in auffälliger Breite</li>
	<li>Material: 100% Polyester</li>
</ul>

<p>&nbsp;</p>

<p>Das Abendkleid macht die Trägerin zu einem erfrischenden Blickfang.</p>

<p>&nbsp;</p>

<p>&nbsp;</p>
";;"Chiffonkleid Grün | Abendkleider online bestellen";"abendkleid aus chiffon, grünes abendkleid, abendkleid mit pailletten";"Grüne Chiffonkleider mit Pailletten und zart fallendem Chiffonrock finden Sie im Modeshop von VIP Dress. Top Qualität ✓ Riesenauswahl ✓ Super Preise ✓
";abendkleid-aus-chiffon-in-grun-mit-paillettenzierde;;;1;"2015-06-03 12:25:53";1;"https://www.vipdress.de/12007/abendkleid-aus-chiffon-in-grun-mit-paillettenzierde.jpg, https://www.vipdress.de/12008/abendkleid-aus-chiffon-in-grun-mit-paillettenzierde.jpg, https://www.vipdress.de/12009/abendkleid-aus-chiffon-in-grun-mit-paillettenzierde.jpg, https://www.vipdress.de/12010/abendkleid-aus-chiffon-in-grun-mit-paillettenzierde.jpg, https://www.vipdress.de/12011/abendkleid-aus-chiffon-in-grun-mit-paillettenzierde.jpg, https://www.vipdress.de/12012/abendkleid-aus-chiffon-in-grun-mit-paillettenzierde.jpg";1;1;0;new;
2384;1;"Rotes Festkleid aus apartem Chiffon";29,51,30,52,1,7,53,60;100.756303;8;18.500000;0;0.000000;0.500000;"0000-00-00 00:00:00";"0000-00-00 00:00:00";;VIP-5002_red;VIP;"VIP Dress";;;0.000000;0.4;9;"<ul>
	<li>&nbsp;</li>
</ul>
";"<p>Das Abendkleid in Rot sorgt mit der gelungenen Kombination aus zartem Chiffon, edlem Schnitt und auffälliger Paillettenzierde garantiert für Aufmerksamkeit.</p>

<p>&nbsp;</p>

<p>Die Träger wurden auf beiden Schultern mit dem zart gerafften Bustier in auffälliger Breite designt, während der Rock zart und körpernah geschnitten die Beine umschmeichelt. Um die Taille lenkt das breite und glitzernde Paillettenband die Blicke der Betrachter gezielt auf sich.</p>

<p>&nbsp;</p>

<ul>
	<li>Abendkleid in Rot aus Chiffon</li>
	<li>Bustier mit breiten Trägern</li>
	<li>Trendiges Paillettenband</li>
	<li>Material: 100% Polyester</li>
</ul>

<p>&nbsp;</p>

<p>Das aufregende Festkleid für die selbstbewusste Dame.</p>

<p>&nbsp;</p>

<p>&nbsp;</p>
";;"Chiffonkleid Rot - günstige Abendkleider in Rot";"rotes festkleid, abendkleid günstig kaufen, abendkleid aus chiffon";"Viele verschiedene Designs für rote Abendkleider und Cocktailkleider finden Sie im Online Shop von vipdress.de. Bestellen Sie Ihr Traumkleid noch heute!
";rotes-festkleid-aus-apartem-chiffon;;;1;"2015-06-03 12:28:38";1;"https://www.vipdress.de/12013/rotes-festkleid-aus-apartem-chiffon.jpg, https://www.vipdress.de/12014/rotes-festkleid-aus-apartem-chiffon.jpg, https://www.vipdress.de/12015/rotes-festkleid-aus-apartem-chiffon.jpg, https://www.vipdress.de/12017/rotes-festkleid-aus-apartem-chiffon.jpg, https://www.vipdress.de/12138/rotes-festkleid-aus-apartem-chiffon.jpg";1;1;0;new;
2385;1;"Abendkleid in Schwarz aus Spitze mit 3/4-Arm";51,749,30,574,1,54,7,53,33;83.949580;8;17.000000;0;0.000000;0.650000;"0000-00-00 00:00:00";"0000-00-00 00:00:00";;VIP-5003_black;VIP;"VIP Dress";;;0.000000;0.4;14;"<ul>
	<li>&nbsp;</li>
</ul>
";"<p>In einem ungewöhnlichen Festkleid präsentiert sich die Trägerin mit dem eleganten Spitzenkleid in Schwarz mit halblangen Ärmeln.</p>

<p>&nbsp;</p>

<p>Das kontrastierende Unterkleid schimmert sanft durch die Spitze und lässt die floralen Elemente die figurbetonte Schnittführung extravagant unterstreichen. Markante Zierelemente am V-Ausschnitt sowie der aparte Schleifengürtel machen das schwarze Abendkleid zu einem Festkleid für formelle Anlässe und ungewöhnliche Partynächte.</p>

<p>&nbsp;</p>

<ul>
	<li>Schwarzes Abendkleid aus Spitze</li>
	<li>3/4-Arm</li>
	<li>Tiefer V-Ausschnitt</li>
	<li>Kontrastierendes Unterkleid</li>
	<li>Material: 90% Polyamide, 10% Spandex</li>
</ul>

<p>&nbsp;</p>

<p>Ein extravaganter Abendlook für die selbstbewusste Dame.</p>

<p>&nbsp;</p>

<p>&nbsp;</p>
";;"Spitzenkleid bei VIP Dress | Abendkleider aus Spitze";"schwarzes abendkleid, abendkleid aus spitze, vip dress";"Glamouröse Abendkleider aus Spitze sind in Schwarz oder dunklen Farben das perfekte Abendkleid für besondere Anlässe. Jetzt shoppen bei vipdress.de!
";abendkleid-in-schwarz-aus-spitze-mit-3-4-arm;;;1;"2015-06-03 12:31:27";1;"https://www.vipdress.de/12018/abendkleid-in-schwarz-aus-spitze-mit-3-4-arm.jpg, https://www.vipdress.de/12019/abendkleid-in-schwarz-aus-spitze-mit-3-4-arm.jpg, https://www.vipdress.de/12020/abendkleid-in-schwarz-aus-spitze-mit-3-4-arm.jpg, https://www.vipdress.de/12021/abendkleid-in-schwarz-aus-spitze-mit-3-4-arm.jpg, https://www.vipdress.de/12022/abendkleid-in-schwarz-aus-spitze-mit-3-4-arm.jpg";1;1;0;new;
2386;1;"Weißes Abendkleid mit 3/4-Arm aus Spitze";33,749,51,58,30,574,1,7,53;83.949580;8;17.000000;0;0.000000;0.650000;"0000-00-00 00:00:00";"0000-00-00 00:00:00";;VIP-5003_white;VIP;"VIP Dress";;;0.000000;0.4;16;"<ul>
	<li>&nbsp;</li>
</ul>
";"<p>Der körpernahe Schnitt des extravaganten Abendkleides in Weiß sorgt auf den ersten Blick für Aufsehen, das durch die helle Farbgebung mit einem Hauch von Jugendlichkeit verknüpft wird.</p>

<p>&nbsp;</p>

<p>Der V-Ausschnitt wird von zarten Spitzen umrahmt, die über das ganze Kleid hinweg florale Muster ergänzen. Die zierliche Schleife am Taillenband untermalt formschön die figurbetonte Linie und verbindet im weißen Abendkleid eine Mischung aus weiblicher Leidenschaft und eleganter Unschuld.</p>

<p>&nbsp;</p>

<ul>
	<li>Apartes Abendkleid aus Spitze in Weiß</li>
	<li>V-Ausschnitt</li>
	<li>Ärmel in 3/4-Länge</li>
	<li>Material: 90% Polyamide, 10% Spandex</li>
</ul>

<p>&nbsp;</p>

<p>Extravaganter Stil und anmutige Unschuld vereinen sich in der Optik der ungewöhnlichen Abendrobe.</p>

<p>&nbsp;</p>

<p>&nbsp;</p>
";;"Weiße Abendkleider bei VIP Dress | Abendmode";" weißes abendkleid, abendkleid aus spitze, abendkleid mit arm";"Abendkleider bei ☆VIP Dress☆ online kaufen. Aus großer Auswahl das Traumkleid bestellen. Cocktailkleider ✓ Abendkleider ✓ Abiballkleider ✓ Jetzt shoppen!
";weisses-abendkleid-mit-3-4-arm-aus-spitze;;;1;"2015-06-03 12:35:12";1;"https://www.vipdress.de/12023/weisses-abendkleid-mit-3-4-arm-aus-spitze.jpg, https://www.vipdress.de/12024/weisses-abendkleid-mit-3-4-arm-aus-spitze.jpg, https://www.vipdress.de/12025/weisses-abendkleid-mit-3-4-arm-aus-spitze.jpg, https://www.vipdress.de/12026/weisses-abendkleid-mit-3-4-arm-aus-spitze.jpg, https://www.vipdress.de/12027/weisses-abendkleid-mit-3-4-arm-aus-spitze.jpg";1;1;0;new;
2387;1;"Rotes Cocktailkleid im stylischen Bandeau-Look";73,748,51,574,1,7,53,60,748,30;83.949580;8;17.000000;0;0.000000;0.650000;"0000-00-00 00:00:00";"0000-00-00 00:00:00";;VIP-5004_red;VIP;"VIP Dress";;;0.000000;0.4;20;"<ul>
	<li>&nbsp;</li>
</ul>
";"<p>Das schulterfreie Bandeau-Kleid in Rot kleidet die Trägerin in den trendigen Look, der sich für festliche Anlässe vom Sommerfest bis zur Hochzeitsparty eignet.</p>

<p>&nbsp;</p>

<p>Der Schnitt ist am Oberteil eng anliegend und tailliert. Dabei sorgt der locker fallende Rock bis zum Knie für frisches Flair. Auf Kniehöhe ist der aus drei variablen und überlappenden Chiffonbahnen designte Rock zusätzlich ausgeschnitten.</p>

<p>&nbsp;</p>

<ul>
	<li>Rotes Bandeau-Kleid</li>
	<li>Schulterfrei und tailliert</li>
	<li>Knielanger Rock, dreilagig</li>
	<li>Material: Obermaterial: 100% Polyester; Futter: 95% Polyester, 5% Elastan</li>
</ul>

<p>&nbsp;</p>

<p>Ein freches Festoutfit, das Lebensfreude ausstrahlt.</p>

<p>&nbsp;</p>

<p>&nbsp;</p>
";;"Rotes Cocktailkleid von VIP dress | Jetzt online bestellen!";"rotes cocktailkleid, schulterfreies cocktailkleid, schulterfreies bandeaukleid";"Günstige Cocktailkleider schulterfrei aus hochwertigen Materialien finden Sie jetzt in Ihrem Online-Shop für exklusive Abendmode und mehr ✮ vipdress.de ✮";rotes-cocktailkleid-im-stylischen-bandeau-look;;;1;"2015-06-03 12:39:18";1;"https://www.vipdress.de/12037/rotes-cocktailkleid-im-stylischen-bandeau-look.jpg, https://www.vipdress.de/12038/rotes-cocktailkleid-im-stylischen-bandeau-look.jpg, https://www.vipdress.de/12039/rotes-cocktailkleid-im-stylischen-bandeau-look.jpg, https://www.vipdress.de/12040/rotes-cocktailkleid-im-stylischen-bandeau-look.jpg";1;1;0;new;
2388;1;"Bandeau-Kleid in Türkis aus Chiffon ";73,748,67,51,574,1,59,7,53,748,30;83.949580;8;17.000000;0;0.000000;0.650000;"0000-00-00 00:00:00";"0000-00-00 00:00:00";;VIP-5004_green;VIP;"VIP Dress";;;0.000000;0.4;17;"<ul>
	<li>&nbsp;</li>
</ul>
";"<p>Das Cocktailkleid in Türkis wurde im trendigen Bandeau-Look designt.</p>

<p>&nbsp;</p>

<p>Schulterfrei schmiegt sich der Chiffon um den Oberkörper der Trägerin, deren Brustbereich mit einem eleganten Dekolleté betont wird. Der Rock legt sich wie um die Hüfte gebunden ab der Taille elegant um die Beine. Dabei sorgen drei unterschiedlich lange Chiffonbahnen für ein lebendiges Flair mit Esprit.</p>

<p>&nbsp;</p>

<ul>
	<li>Cocktailkleid aus Chiffon in Türkis</li>
	<li>Bandeau-Stil mit schulterfreiem Bustier</li>
	<li>Smart fallender Rock in drei Lagen</li>
	<li>Material: Obermaterial: 100% Polyester; Futter: 95% Polyester, 5% Elastan</li>
</ul>

<p>&nbsp;</p>

<p>Ein trendiges Cocktailkleid für unzählige Anlässe.</p>

<p>&nbsp;</p>

<p>&nbsp;</p>
";;"Türkises Bandeaukleid jetzt bestellen bei ✮ vipdress.de ✮";"türkises bandeaukleid, bandeaukleid aus chiffon, bandeaukleid günstig kaufen";"Jetzt NEU bei VIP dress: Bandeaukleider in vielen verschiedenen Farben für den perfekten Auftritt ♥ Exklusive Abendmode ♥ günstig online kaufen.";bandeau-kleid-in-turkis-aus-chiffon;;;1;"2015-06-03 12:48:30";1;"https://www.vipdress.de/12028/bandeau-kleid-in-turkis-aus-chiffon.jpg, https://www.vipdress.de/12029/bandeau-kleid-in-turkis-aus-chiffon.jpg, https://www.vipdress.de/12030/bandeau-kleid-in-turkis-aus-chiffon.jpg, https://www.vipdress.de/12031/bandeau-kleid-in-turkis-aus-chiffon.jpg";1;1;0;new;
2389;1;"Lila Bandeaukleid aus Chiffon";28,51,52,1,62,7,53,28,73,30;83.949580;8;17.000000;0;0.000000;0.650000;"0000-00-00 00:00:00";"0000-00-00 00:00:00";;VIP-5004_purple;VIP;"VIP Dress";;;0.000000;0.4;22;"<ul>
	<li>&nbsp;</li>
</ul>
";"<p>Das zauberhafte Cocktailkleid in Lila bringt den trendigen Bandeau-Stil in die Festrobe der jungen Dame.</p>

<p>&nbsp;</p>

<p>Der weiche Chiffon umhüllt sanft den Oberkörper in einem schulterfreien Bustier, das apart die Brust untermalt. Der Rock sorgt mit drei Chiffon-Bahnen in unterschiedlichen Längen für eine leichte Optik, die mit einem stylischen Vokuhilaschnitt ergänzt wurde.</p>

<p>&nbsp;</p>

<ul>
	<li>Lila Cocktailkleid aus Chiffon im Bandeau-Stil</li>
	<li>Schulterfreies, figurnahes Bustier</li>
	<li>Dreilagiger Rock - vorne kurz, hinten länger</li>
	<li>Material: Obermaterial: 100% Polyester; Futter: 95% Polyester, 5% Elastan</li>
</ul>

<p>&nbsp;</p>

<p>Ein jugendliches Trendoutfit für Partys, Feste und stilvolle Anlässe.</p>

<p>&nbsp;</p>

<p>&nbsp;</p>

<p>&nbsp;</p>
";;"Bandeaukleid in Lila mit weiter Schärpe | Jetzt bei VIP dress";"bandeaukleid lila, bandeaukleid mit schärpe, vip dress";"Das perfekte Outfit muss nicht immer teuer sein! Entdecken Sie das Lila Bandeaukleid mit Schärpe und viele weitere ausgewählte Produkte bei ♥ VIP dress ♥";lila-bandeaukleid-aus-chiffon;;;1;"2015-06-03 12:50:00";1;"https://www.vipdress.de/12032/lila-bandeaukleid-aus-chiffon.jpg, https://www.vipdress.de/12034/lila-bandeaukleid-aus-chiffon.jpg, https://www.vipdress.de/12035/lila-bandeaukleid-aus-chiffon.jpg, https://www.vipdress.de/12036/lila-bandeaukleid-aus-chiffon.jpg, https://www.vipdress.de/12215/lila-bandeaukleid-aus-chiffon.jpg";1;1;0;new;
